GSM4909553_20200611-190360B_012N_HG-U133_Plus_2_	GSM4909554_20200611-190360B_013N_HG-U133_Plus_2_	GSM4909555_20200616-190360B_014N_HG-U133_Plus_2_	GSM4909556_20200616-190360B_015N_HG-U133_Plus_2_	GSM4909609_20200611-190360B_012T_HG-U133_Plus_2_	GSM4909610_20200611-190360B_013T_HG-U133_Plus_2_	GSM4909611_20200616-190360B_014T_HG-U133_Plus_2_	GSM4909612_20200616-190360B_015T_HG-U133_Plus_2_
203333_at	6.36986781201475	6.48496829634157	6.67417597630188	7.0342978521368	6.61673768360567	6.50933547360853	6.82438593920715	7.25105119477166
203334_at	5.85894290764893	5.75290537334985	5.87153339564629	5.95514677700581	6.18760558116622	6.5275850708093	6.19761925826885	6.3685896433728
203335_at	6.38587208829625	7.30678593215346	7.47152693463798	7.24929621440159	6.28627220073186	5.85483170523432	6.72496282556904	6.77059279014302
203336_s_at	8.27048011275382	7.97660096011822	8.5732973346841	8.03798929065452	8.57277307856775	8.36987492078917	8.17121086114104	8.00355246351065
203337_x_at	5.71683526426292	6.43784308381113	6.25800151523793	6.32201212175221	5.74730271283585	6.71598748031604	5.96259652337179	6.41321502595059
203338_at	8.65303810596667	8.71550168569413	8.88031906770967	8.85066559133633	8.34673861254299	9.25869208544031	8.72475629933838	8.35811810411418
203339_at	6.6402776378791	6.79423875095365	7.02422716076754	6.58538593837158	6.02318392964183	6.98906457884341	6.14536919412765	6.48713153113547
203340_s_at	6.37795789870257	6.74969412446357	6.92098045553392	6.56536050267361	6.11279316523888	7.01630088807482	6.12895855163622	6.56905932665674
203341_at	8.41302758317735	8.30191906781309	8.47102899321803	8.4714210154605	8.84011006827269	9.33109487984106	8.43448998119639	9.06023512106745
203342_at	7.20079970665658	7.01995473240963	6.63053115631438	7.02756387512765	7.64062661589103	7.54851755046407	6.87988920677146	6.91174170543072
203343_at	6.95326470297861	7.8728919082255	8.30368750758313	7.78724834949574	7.51648112775858	8.61176645583618	7.15688663990157	8.62253318972008
203344_s_at	8.36061959057514	8.23539959325213	7.95607616721761	8.08570594033889	8.93603270116964	8.54681342836256	8.26332261158789	8.66182733098491
203345_s_at	7.84952354765766	7.45598029288849	7.48939787337429	7.51175039554471	7.47730253959763	8.12472422885815	7.97634196577934	7.7171077618903
203346_s_at	7.45601987077505	6.94880939345914	7.03055860407329	7.04131929240613	7.61399663991883	7.70310675908181	7.89454170035837	7.34468863355401
203347_s_at	4.86408690164088	4.48193677357931	4.73482505525846	4.63031721050311	5.21986684580129	5.58207874748938	5.34924054020631	5.11509409067081
203348_s_at	4.45661746098969	3.79060340629997	4.16524766962385	4.49406327440921	3.77732197135801	4.36416270670777	4.14923503149117	4.16524766962385
203349_s_at	6.35217926555817	5.82169359883886	5.99263496682614	5.78735137878757	5.80117142604836	6.70672049564213	6.22675162361483	6.79281001298616
203350_at	6.31318117027104	6.86194028947447	7.29286407866966	6.99637856427483	6.74089330082182	7.47232093005816	6.00805252098896	6.98390936967349
203351_s_at	7.38645602752465	7.63842737720504	8.12733297583248	8.0366102709756	7.54337421242189	8.38620508096833	7.42759929385396	8.07987145006379
203352_at	4.5350884358548	4.8955686204283	5.23701039712637	5.04233712166861	4.81666022672267	5.46791793973068	4.34910625820938	5.39434788648605
203353_s_at	7.71513181298622	7.64871320146398	7.82855401030925	7.79592981779322	8.18556179972395	8.87986933917383	7.69293457786419	8.00687177367249
203354_s_at	5.48144979000618	5.08272724182612	5.75644484342934	5.91193779358101	5.47169499400404	6.49665042405783	5.63361792019492	6.97389205625212
203355_s_at	6.48407726086491	6.90713753164601	7.31566300079539	7.11413423271629	7.00807113507962	8.38188665891628	6.77810104094102	8.25214037688939
203356_at	5.36346825710094	6.10087415795195	6.28472632986887	5.78997600415304	5.21745568727559	4.66776388990589	5.04105702431656	5.11103226283099
203357_s_at	4.83914577627395	4.84017786458604	4.72371273906636	4.7019365045218	4.45866835156755	4.08770763605227	4.38223261848628	4.41928143664774
203358_s_at	6.08879655816626	5.46532735660109	5.86604997270519	6.03210016908495	6.44708449729688	7.00014504354191	6.27281421585033	6.54751645919557
203359_s_at	7.03753046922584	7.1035045511807	7.03320389319543	7.12225582305332	6.61530363126646	6.66604539557389	6.51164535108451	6.90288293454434
203360_s_at	8.04441537856871	7.79699841134031	7.68608826991589	7.88925492796677	7.89773683895036	8.12195343500127	7.05402607657264	7.82080377777262
203361_s_at	5.96048115117878	6.24977249066349	6.24517485578247	6.11236584585849	5.95955707559096	5.85684784857777	5.76481324104302	6.05252110865217
203362_s_at	6.32336038596993	6.03517217254804	5.84385552815646	6.15389575537827	7.79341030085683	7.70515874715598	6.21670945086033	6.76400481167651
203363_s_at	5.55400095226296	5.63478885193278	5.46413301281367	5.54785627480807	5.80341092555942	5.92891093943482	5.52521950202147	5.50318762771005
203364_s_at	6.24279023618265	6.3127464033385	6.30054107091454	6.36879271414991	6.56319216914819	6.69098663588599	6.45397648525352	6.20123123270703
203365_s_at	4.81155985599159	4.55533904564395	4.41441493135856	4.84523834037878	5.79395058081388	4.90447858328593	4.99216847518437	5.08999933356672
203366_at	6.06001226678777	5.89730361972625	5.99386435662868	5.91384014419746	6.14732102197964	6.2966204641556	6.18609862079877	6.11271656224603
203367_at	8.12978921690846	7.79775603664425	8.92914138016364	8.81963679445892	8.11920397165127	8.74538378048246	7.25662333271933	8.16672179639309
203368_at	4.50791260867112	4.94142099551988	4.94610338264071	4.99075078143915	4.68848226126949	4.97286493644044	5.10888030759885	4.97262877967861
203369_x_at	4.65381397897446	4.67319803253254	4.57935102572787	4.65816490735551	4.61037514935225	4.67319803253254	4.96019898749547	4.74453185936196
203370_s_at	4.12322846578632	4.38949674775252	4.1849638861508	4.32550628816582	4.49706710376481	4.33680176385714	4.49260718344148	4.42467227385075
203371_s_at	10.1883198447278	10.1512697710673	10.1191824788254	10.225752728784	9.72403595614798	10.2203503126389	9.64806965218994	10.1310237841115
203372_s_at	2.74599412019209	2.99672970238846	3.45853320205049	3.23755962596602	5.61306836383191	2.3842028267802	2.69023377442516	2.40126696730965
203373_at	6.74993595901531	7.41061811334743	7.85609495595057	7.15180275539994	8.7460895106611	5.37480888130968	6.94065505495897	6.34440209854124
203374_s_at	7.07162894856198	6.57828562022646	6.89437842811356	6.83780744172486	6.86052166240901	6.99935563780108	7.29819123542024	8.0366102709756
203375_s_at	6.86817902482087	6.71183661478029	7.03028079260832	6.86347108951523	6.58708413439383	5.75505927512145	6.94209251772336	7.64982712397307
203376_at	7.73020417507639	7.66759950114459	7.89922827819115	7.673928385162	7.84178232976945	7.49337042194214	8.19087734508593	8.05469058371223
203377_s_at	4.39109287725279	3.91949107992075	3.96315596098136	3.9797786999297	4.6649936892054	4.94784448181784	4.42470767025908	4.40479699606206
203378_at	6.38679821302738	6.26216114489212	6.42947017295981	6.57708631322478	4.86553061185753	6.0928306770377	6.0928306770377	6.20130570837221
203379_at	6.25273974383366	5.32458167817308	5.53069716040098	5.69917576662229	6.53971731042645	5.89294900787546	6.53942323117127	6.16896656426275
203380_x_at	9.60781879260544	9.5773125328035	9.54047950493828	9.5143649842708	8.8735067743147	8.76354911749275	9.30193276405836	8.78937408973882
203381_s_at	6.12993867045441	5.55705799463102	4.97157976523378	5.38301151337265	5.74078945635863	4.99784506420098	6.87134421763153	7.14546819340837
203382_s_at	6.96297292863641	5.62979988614299	6.09039007462351	6.43950946440032	6.82725045734152	5.99170545518947	8.50653193629044	8.87151757173942
203383_s_at	5.3765909383557	5.50604504849672	5.51004453606897	5.37946979036952	5.4247668857386	5.47725120627483	5.80302962324932	5.36365173551616
203384_s_at	5.49973057243888	5.57900167457752	5.95563174307084	5.61336847182377	4.90164987419856	5.13297449978722	5.71355609731303	5.24137516068248
203385_at	7.49852745288661	7.27579737088264	6.8565002531714	7.06426441790725	6.82887718430674	7.22077942771865	7.31526517064329	6.62184036876679
203386_at	7.12287130291933	6.55326726576327	6.76260743728033	6.78544773441792	6.74500823744263	6.22822022519591	7.51598745997233	7.48607229165438
203387_s_at	5.68532471403164	5.38894595209046	5.51031200711988	5.51031200711988	5.17292494154889	4.78350326949557	5.96375577977808	6.09869044157791
203388_at	5.45248084823409	5.05992247024908	4.57787256253625	5.19989869824451	5.51351192059674	5.17809563695815	5.58417519168193	5.44679695838558
203389_at	5.19380676705971	5.66183021072262	5.50579408175921	5.50968842831268	5.37451308380363	5.31196811995014	5.30924396766154	5.3026768420249
203390_s_at	5.36035222392698	5.17647983987133	4.94995454010058	5.24524264741732	5.66591183041585	5.68578704655754	5.58742217638564	5.79098209068507
203391_at	7.2147333362726	6.39296324781473	6.48998253277778	6.51695219274849	7.60705960990647	7.15695814679614	6.54139415153243	6.97837051208406
203392_s_at	8.70968061160905	8.30532002455603	7.55147067989084	8.50767918455464	8.46266183075575	8.05583531546973	8.58702896267903	8.84872002345709
203393_at	1.90357164381205	1.97147215491433	1.94947858797675	2.05465011558672	1.98440647546557	1.98153701143413	1.90312491402898	2.00110289110614
203394_s_at	9.26235945175613	9.05901992692915	8.83695318128347	9.34871957985938	10.3123414531939	9.14750297645933	9.16745590303468	9.21327260434743
203395_s_at	7.54870009367537	7.31991036259617	7.44549460749838	7.51133066182077	8.7771055713612	7.52418486603909	7.48072316706929	7.53686467375295
203396_at	10.027306178752	9.53985568060545	9.33057332147004	9.47260217660581	10.1187977907136	10.2730434150192	9.70200726076703	9.95305157010205
203397_s_at	7.52222419701919	8.19940142306903	8.3429834019676	8.0088737579891	6.75558082577793	7.79505104492512	7.01026274840263	7.11562265315292
203398_s_at	4.14630784862646	4.21794134625423	4.14802899087563	4.04683639956	3.99559466462812	4.09715261041091	4.33765905521399	3.92356489361468
203399_x_at	2.25217103202386	2.27679679936492	1.92580173896209	2.11670654578779	2.14333605600516	2.17024987931477	2.05218627492103	2.0026112582785
203400_s_at	7.71455942913585	8.3758479166023	6.80335674174844	4.90080363079395	3.40427740905726	7.13108488938733	7.63730870537468	4.03323641645538
203401_at	7.04412818466431	7.0591708511691	7.39957358876139	7.19480823788767	7.84233026402203	7.67348380230865	7.5330287842754	7.21306928249283
203402_at	6.23942426976262	5.6363177294586	5.58915613978358	5.64254165715496	6.0614102067152	5.85508859558836	6.52523307008132	6.85689332064307
203403_s_at	7.6232912825271	7.93376619915106	8.06322776855973	7.90443486176632	7.45354426847702	7.47008906226646	7.373834072809	8.56570484273319
203404_at	5.91035356619154	6.52857197091566	7.09035417298121	6.69986317235949	5.82230766277703	6.51999816003007	6.67132231374551	7.09089058382817
203405_at	8.06134032343583	7.48846703042599	7.52568158307412	7.44968972731581	8.95083835168806	7.6762082762774	7.01184644181063	7.32134402772269
203406_at	7.31700066344369	7.46208397328043	7.71157473092632	7.80738190247239	6.94495987896973	7.42168164419157	7.29291998047923	7.6454276474064
203407_at	11.3962439586804	12.1723351377386	11.8213418858548	12.2062946125638	8.44297883923424	10.4465093425165	10.0402327194838	10.4514570092864
203408_s_at	7.84539330683278	7.87367970870078	7.83693800463705	7.64597238980998	7.53824567922035	7.36093380315656	8.36008994269647	8.18002478639704
203409_at	7.3820174434845	7.26411725487146	7.18257972427671	7.03104269468492	7.04142524189739	6.59737418127779	6.9589183969529	6.71705209135653
203410_at	5.88187473223307	5.9473029249921	6.31675601722803	6.30712204891803	5.9048342252097	5.99518136341824	6.25022161880816	6.45323114411362
203411_s_at	7.89936298886701	7.00985414394394	6.84805279137404	7.20779001809445	7.69785920566041	7.93776648044612	7.5837301934491	7.62515444261822
203412_at	6.72548961436733	6.39951847991134	6.28473986275778	6.52616478890137	6.63705162284888	6.73409261792012	6.69753126947387	6.73722450500418
203413_at	5.38319950815152	5.31995454240082	5.89084511911586	5.20498214458153	7.3473835533449	5.28999419839038	6.70394098387531	5.88555885076947
203414_at	6.62450242750814	6.72111012122566	7.04394895252912	6.45433103999043	6.79711985029692	7.63395146539029	8.08145811200307	8.50883095992224
203415_at	8.94210687411876	8.59974351086824	8.63907671109431	8.61265924631953	8.89014944391198	7.80736607531393	7.92305682482605	8.18670285332279
203416_at	8.55139954682219	7.37251728613299	7.56110374633339	7.65911370888704	8.39255319625833	7.46888924164149	9.57438403543012	9.06585889241128
203417_at	5.32028474221765	5.03611156297732	5.12124054956788	4.84290693293187	6.93238884753678	7.55132408499096	7.66467624153513	7.64262549712055
203418_at	5.02539972605668	4.08066722815459	4.14504180577792	4.50262664665816	6.28224448898823	6.32829545346447	4.80213822520409	4.99708452998246
203419_at	5.76697837692499	5.37831101856952	5.29317709941092	5.41031570818943	5.76574311150666	5.64254165715496	5.72931643231153	5.44934827572372
203420_at	7.9065606365524	8.29916455242397	8.37171846085332	8.23773320567426	7.62853276598671	8.16351307634045	7.69501050961774	8.10315691377177
203421_at	5.65541084085979	5.38361014348875	5.49348899106164	5.65077030309128	5.75230544204426	5.36770989592018	5.50027395257184	5.732131071638
203422_at	5.12407451804063	4.60087243088187	4.70441396159694	4.68499180979202	6.05157793038886	5.41208583370538	5.28285900414332	5.49583053809444
203423_at	7.41403327970964	6.40604895207743	6.67190835726031	7.43723962555124	9.66426451942073	10.8652686938091	9.04595919675197	9.89928390324726
203424_s_at	7.58765453661711	7.39583544633742	7.29703269723579	7.55903191200802	8.22584928238799	7.51731083500785	7.69372802751581	7.08908998509023
203425_s_at	4.10092563841243	4.60745883626807	4.33179090226894	4.7494163031156	4.76027321343198	4.55082472680074	4.57788125806243	4.32628192804168
203426_s_at	5.53646964865705	5.714427570517	5.42423798994439	5.76549216353381	5.72644019825449	5.56980341898233	5.42453105685913	5.35215939985267
203427_at	6.61403931386517	6.49512690194452	7.07127657654911	6.68358954700368	6.61404014225828	7.34464305306541	6.48308154916304	7.01064687372211
203428_s_at	7.60213998779975	6.98185088717004	6.9882373409348	7.17856947638535	7.91411278853966	8.45165274788101	7.28324340652756	7.86236568327568
203429_s_at	6.46137953968386	6.29282231393951	6.7920283944885	6.46341973547795	6.3338763801827	6.76744471337754	6.53456688250727	6.51498166287969
203430_at	10.1577397885389	10.4592816907913	10.4010661456402	10.4237742304504	9.31201771523116	9.9150688466938	9.24107097315114	9.39551164374709
203431_s_at	8.63566654521552	8.49816892570919	8.4186612563243	8.5161553666407	7.04669130538875	8.37976267639284	7.11550364296251	7.32525772865942
203432_at	6.08960387650995	6.06795582755644	6.52380826649454	6.2840311495947	7.08766378762588	7.07289978428272	6.34142694449695	6.60092209190856
203433_at	6.58745135917525	6.48374162769081	6.59709446587526	6.67062011957261	7.23996457191021	7.16089707066017	6.63715013253905	7.119446225558
203434_s_at	2.62421544445798	2.89200224228027	2.64666032161335	2.73777788244341	2.78136116608996	3.28130352291997	3.36480953239825	3.97967055889887
203435_s_at	4.40177658179882	4.97016987014302	4.82423409839977	4.84459489076742	4.97016987014302	5.16811701286353	5.04240202440777	5.64564425433187
203436_at	7.81434049156836	7.65546906895548	7.43444164119399	7.61363832827207	7.48948242486585	7.84552633325095	7.51819205453543	7.28045753433854
203437_at	6.71662908981322	6.61139014703748	6.61139014703748	6.5807750578777	6.54113949078915	6.60288320503765	6.1270473605401	6.75928185793997
203438_at	4.12431698887724	3.75147971578021	4.00586876332812	3.84459856782561	5.58734886315604	5.46298616118883	4.84066665366633	6.02413043098456
203439_s_at	4.83282912541274	4.82607017489296	5.17223548534027	4.95156771739212	5.86611116126899	5.61294051062319	5.1248981258873	5.4321758502893
203440_at	3.03630795175429	3.41331164801024	3.10676183896657	3.23575816911453	3.0779233203688	3.04181663154357	3.40083105371346	3.60792589455946
203441_s_at	4.03658393532089	4.19159383883152	4.12350576368217	3.97127791040763	4.03223733944396	4.21607234772354	3.90415719717046	4.1442652249225
203442_x_at	5.74231122371584	5.44557649823186	5.19919852703498	5.47450850184034	5.10110846368986	5.25094121228174	5.25283370692074	5.28967505115161
